open_time,open,high,low,close
2026-04-26 22:00:00+00:00,2364.34,2380.0,2353.53,2361.89
2026-04-26 23:00:00+00:00,2361.88,2378.61,2356.73,2369.44
2026-04-27 00:00:00+00:00,2369.45,2392.0,2359.46,2390.76
2026-04-27 01:00:00+00:00,2390.56,2404.37,2377.56,2394.61
2026-04-27 02:00:00+00:00,2394.6,2397.0,2387.29,2392.16
2026-04-27 03:00:00+00:00,2392.16,2400.43,2390.57,2394.85
2026-04-27 04:00:00+00:00,2394.85,2396.05,2380.45,2382.84
2026-04-27 05:00:00+00:00,2382.84,2383.46,2319.31,2323.18
2026-04-27 06:00:00+00:00,2323.17,2329.13,2312.71,2321.0
2026-04-27 07:00:00+00:00,2321.01,2323.82,2315.0,2316.01
2026-04-27 08:00:00+00:00,2316.0,2319.68,2309.13,2319.68
2026-04-27 09:00:00+00:00,2319.68,2325.52,2315.59,2322.19
2026-04-27 10:00:00+00:00,2322.19,2323.97,2318.87,2320.14
2026-04-27 11:00:00+00:00,2320.14,2322.84,2316.84,2320.39
2026-04-27 12:00:00+00:00,2320.39,2320.96,2312.59,2314.11
2026-04-27 13:00:00+00:00,2314.1,2320.76,2303.5,2312.28
2026-04-27 14:00:00+00:00,2312.28,2329.82,2308.69,2314.75
2026-04-27 15:00:00+00:00,2314.75,2315.16,2266.09,2275.07
2026-04-27 16:00:00+00:00,2275.07,2280.6,2270.04,2278.12
2026-04-27 17:00:00+00:00,2278.13,2292.91,2278.12,2287.08
2026-04-27 18:00:00+00:00,2287.09,2292.09,2284.5,2288.75
2026-04-27 19:00:00+00:00,2288.75,2291.08,2274.98,2289.14
2026-04-27 20:00:00+00:00,2289.15,2296.36,2289.08,2291.7
2026-04-27 21:00:00+00:00,2291.69,2292.4,2287.0,2287.33
2026-04-27 22:00:00+00:00,2287.34,2295.7,2284.66,2294.36
2026-04-27 23:00:00+00:00,2294.36,2308.61,2291.16,2303.67
2026-04-28 00:00:00+00:00,2303.66,2310.88,2299.47,2306.77
2026-04-28 01:00:00+00:00,2306.76,2308.76,2297.78,2298.61
2026-04-28 02:00:00+00:00,2298.61,2301.01,2280.99,2289.11
2026-04-28 03:00:00+00:00,2289.1,2291.0,2282.39,2290.94
2026-04-28 04:00:00+00:00,2290.93,2294.6,2283.32,2288.57
2026-04-28 05:00:00+00:00,2288.58,2296.91,2286.71,2288.13
2026-04-28 06:00:00+00:00,2288.13,2291.0,2270.53,2277.63
2026-04-28 07:00:00+00:00,2277.63,2288.65,2270.65,2287.99
2026-04-28 08:00:00+00:00,2288.0,2291.64,2283.86,2287.07
2026-04-28 09:00:00+00:00,2287.07,2288.51,2276.67,2282.27
2026-04-28 10:00:00+00:00,2282.26,2287.63,2280.84,2284.51
2026-04-28 11:00:00+00:00,2284.51,2285.36,2270.36,2275.32
2026-04-28 12:00:00+00:00,2275.32,2281.29,2271.59,2278.23
2026-04-28 13:00:00+00:00,2278.23,2286.2,2258.24,2276.36
2026-04-28 14:00:00+00:00,2276.37,2276.63,2261.0,2273.44
2026-04-28 15:00:00+00:00,2273.44,2280.61,2269.22,2279.76
2026-04-28 16:00:00+00:00,2279.76,2288.38,2274.38,2286.18
2026-04-28 17:00:00+00:00,2286.18,2293.38,2278.99,2290.73
2026-04-28 18:00:00+00:00,2290.73,2298.31,2287.9,2296.96
2026-04-28 19:00:00+00:00,2296.96,2305.55,2290.26,2301.96
2026-04-28 20:00:00+00:00,2301.96,2305.95,2295.52,2295.55
2026-04-28 21:00:00+00:00,2295.55,2297.2,2285.75,2290.12
2026-04-28 22:00:00+00:00,2290.12,2294.5,2285.48,2286.18
2026-04-28 23:00:00+00:00,2286.17,2290.18,2284.15,2289.42
2026-04-29 00:00:00+00:00,2289.42,2294.24,2285.38,2292.4
2026-04-29 01:00:00+00:00,2292.41,2297.3,2278.84,2292.45
2026-04-29 02:00:00+00:00,2292.45,2295.61,2284.68,2288.88
2026-04-29 03:00:00+00:00,2288.87,2316.36,2287.61,2311.52
2026-04-29 04:00:00+00:00,2311.53,2342.5,2309.33,2327.32
2026-04-29 05:00:00+00:00,2327.32,2333.22,2322.83,2329.19
2026-04-29 06:00:00+00:00,2329.19,2336.64,2320.24,2324.58
2026-04-29 07:00:00+00:00,2324.59,2330.31,2321.7,2323.73
2026-04-29 08:00:00+00:00,2323.74,2329.03,2321.11,2325.33
2026-04-29 09:00:00+00:00,2325.33,2346.66,2322.74,2339.72
