open_time,open,high,low,close
2026-04-08 23:00:00+00:00,1.3397408723831177,1.3398826122283936,1.3392456769943237,1.3392456769943237
2026-04-09 00:00:00+00:00,1.3393192291259766,1.33950936794281,1.3385967016220093,1.3391399383544922
2026-04-09 01:00:00+00:00,1.3392778635025024,1.3392778635025024,1.3382025957107544,1.3391793966293335
2026-04-09 02:00:00+00:00,1.3393335342407227,1.340096354484558,1.3388153314590454,1.339552402496338
2026-04-09 03:00:00+00:00,1.3396368026733398,1.3398234844207764,1.3391164541244507,1.339471697807312
2026-04-09 04:00:00+00:00,1.3396564722061157,1.340613842010498,1.3395864963531494,1.3400585651397705
2026-04-09 05:00:00+00:00,1.3400262594223022,1.3400927782058716,1.3389605283737183,1.339107632637024
2026-04-09 06:00:00+00:00,1.3391237258911133,1.3395040035247803,1.3383244276046753,1.3394447565078735
2026-04-09 07:00:00+00:00,1.339735507965088,1.3400568962097168,1.338234782218933,1.3394125699996948
2026-04-09 08:00:00+00:00,1.3391917943954468,1.3407485485076904,1.3384820222854614,1.3405041694641113
2026-04-09 09:00:00+00:00,1.3402758836746216,1.3412142992019653,1.3400065898895264,1.3404483795166016
2026-04-09 10:00:00+00:00,1.340295672416687,1.3409571647644043,1.3399652242660522,1.3400083780288696
2026-04-09 11:00:00+00:00,1.3395990133285522,1.34302818775177,1.3395990133285522,1.342919945716858
2026-04-09 12:00:00+00:00,1.3427847623825073,1.3429361581802368,1.3409138917922974,1.3416407108306885
2026-04-09 13:00:00+00:00,1.3416444063186646,1.3429524898529053,1.341455340385437,1.3419865369796753
2026-04-09 14:00:00+00:00,1.3419865369796753,1.3427919149398804,1.340602993965149,1.3415310382843018
2026-04-09 15:00:00+00:00,1.3414860963821411,1.3444005250930786,1.3404287099838257,1.3441890478134155
2026-04-09 16:00:00+00:00,1.3442450761795044,1.3455908298492432,1.344098687171936,1.3444005250930786
2026-04-09 17:00:00+00:00,1.3445395231246948,1.3457882404327393,1.3445395231246948,1.3451038599014282
2026-04-09 18:00:00+00:00,1.345141887664795,1.3451781272888184,1.3430390357971191,1.343418002128601
2026-04-09 19:00:00+00:00,1.3432880640029907,1.3444619178771973,1.3431200981140137,1.3435388803482056
2026-04-09 20:00:00+00:00,1.343477487564087,1.3437248468399048,1.3431147336959839,1.3437211513519287
2026-04-09 21:00:00+00:00,1.3437049388885498,1.3445395231246948,1.342984914779663,1.3434919118881226
2026-04-09 22:00:00+00:00,1.3436129093170166,1.343679666519165,1.3424477577209473,1.342624306678772
2026-04-09 23:00:00+00:00,1.3426424264907837,1.3434358835220337,1.3426424264907837,1.3428946733474731
2026-04-10 00:00:00+00:00,1.342782974243164,1.342782974243164,1.3421574831008911,1.3424241542816162
2026-04-10 01:00:00+00:00,1.3422999382019043,1.3431833982467651,1.3421034812927246,1.3428857326507568
2026-04-10 02:00:00+00:00,1.3429434299468994,1.3429434299468994,1.3420476913452148,1.3424855470657349
2026-04-10 03:00:00+00:00,1.3424944877624512,1.3426586389541626,1.3422547578811646,1.342476487159729
2026-04-10 04:00:00+00:00,1.3425251245498657,1.3426512479782104,1.342159390449524,1.34217369556427
2026-04-10 05:00:00+00:00,1.3421683311462402,1.342244029045105,1.34151291847229,1.3419179916381836
2026-04-10 06:00:00+00:00,1.342018961906433,1.342348575592041,1.3414463996887207,1.3417973518371582
2026-04-10 07:00:00+00:00,1.341806411743164,1.3428081274032593,1.3411064147949219,1.3411064147949219
2026-04-10 08:00:00+00:00,1.3412647247314453,1.3425594568252563,1.3412647247314453,1.3420710563659668
2026-04-10 09:00:00+00:00,1.3421989679336548,1.3440029621124268,1.341818928718567,1.3437933921813965
2026-04-10 10:00:00+00:00,1.3438512086868286,1.3444130420684814,1.343571424484253,1.3438204526901245
2026-04-10 11:00:00+00:00,1.3436670303344727,1.34451425075531,1.3435930013656616,1.3445016145706177
2026-04-10 12:00:00+00:00,1.344420313835144,1.346360683441162,1.344420313835144,1.3457754850387573
2026-04-10 13:00:00+00:00,1.3456885814666748,1.3476489782333374,1.3456885814666748,1.345913052558899
2026-04-10 14:00:00+00:00,1.3461812734603882,1.3478161096572876,1.3455744981765747,1.3462555408477783
2026-04-10 15:00:00+00:00,1.346190333366394,1.3476543426513672,1.345833420753479,1.345833420753479
2026-04-10 16:00:00+00:00,1.3457863330841064,1.3461178541183472,1.344912052154541,1.345626950263977
2026-04-10 17:00:00+00:00,1.345599889755249,1.3463244438171387,1.345433235168457,1.3457356691360474
2026-04-10 18:00:00+00:00,1.3458588123321533,1.3471479415893555,1.3453861474990845,1.3468974828720093
2026-04-10 19:00:00+00:00,1.3471169471740723,1.3471351861953735,1.3467034101486206,1.3469246625900269
2026-04-10 20:00:00+00:00,1.3468230962753296,1.346939206123352,1.3458387851715088,1.3462121486663818
2026-04-10 21:00:00+00:00,1.3460689783096313,1.3460689783096313,1.3460689783096313,1.3460689783096313
2026-04-12 23:00:00+00:00,1.339471697807312,1.3395757675170898,1.3381166458129883,1.3392904996871948
2026-04-13 00:00:00+00:00,1.3395147323608398,1.3400119543075562,1.33865225315094,1.3399598598480225
2026-04-13 01:00:00+00:00,1.3404502868652344,1.3408905267715454,1.3398791551589966,1.3403927087783813
2026-04-13 02:00:00+00:00,1.340342402458191,1.3406245708465576,1.340065836906433,1.3405095338821411
2026-04-13 03:00:00+00:00,1.3405113220214844,1.3405113220214844,1.3400155305862427,1.3404340744018555
2026-04-13 04:00:00+00:00,1.3404788970947266,1.340721607208252,1.3403208255767822,1.3404735326766968
2026-04-13 05:00:00+00:00,1.3406065702438354,1.3407000303268433,1.3402795791625977,1.3405992984771729
2026-04-13 06:00:00+00:00,1.3406857252120972,1.3414103984832764,1.340295672416687,1.3410919904708862
2026-04-13 07:00:00+00:00,1.3412485122680664,1.3432338237762451,1.3412485122680664,1.3432338237762451
2026-04-13 08:00:00+00:00,1.343111276626587,1.3434035778045654,1.342399001121521,1.3427919149398804
2026-04-13 09:00:00+00:00,1.3428767919540405,1.343331217765808,1.3422980308532715,1.342919945716858
