open_time,open,high,low,close
2026-04-08 23:00:00+00:00,1.1664528846740723,1.1665889024734497,1.1661807298660278,1.1661807298660278
2026-04-09 00:00:00+00:00,1.1661807298660278,1.1663167476654053,1.1657729148864746,1.1661807298660278
2026-04-09 01:00:00+00:00,1.1661807298660278,1.1665889024734497,1.1653653383255005,1.1665889024734497
2026-04-09 02:00:00+00:00,1.1667250394821167,1.1669973134994507,1.1663167476654053,1.1668611764907837
2026-04-09 03:00:00+00:00,1.1668611764907837,1.1669973134994507,1.1664528846740723,1.1665889024734497
2026-04-09 04:00:00+00:00,1.1667250394821167,1.1674060821533203,1.1665889024734497,1.1669973134994507
2026-04-09 05:00:00+00:00,1.1669973134994507,1.1671334505081177,1.1663167476654053,1.1664528846740723
2026-04-09 06:00:00+00:00,1.1664528846740723,1.1665889024734497,1.1657729148864746,1.1665889024734497
2026-04-09 07:00:00+00:00,1.1668611764907837,1.1671334505081177,1.16604483127594,1.1665889024734497
2026-04-09 08:00:00+00:00,1.1665889024734497,1.1678149700164795,1.1663167476654053,1.1675423383712769
2026-04-09 09:00:00+00:00,1.1675423383712769,1.1682243347167969,1.1672697067260742,1.1678149700164795
2026-04-09 10:00:00+00:00,1.1678149700164795,1.1682243347167969,1.1678149700164795,1.1678149700164795
2026-04-09 11:00:00+00:00,1.1674060821533203,1.1693171262741089,1.1674060821533203,1.1691803932189941
2026-04-09 12:00:00+00:00,1.1691803932189941,1.1691803932189941,1.1683608293533325,1.1689070463180542
2026-04-09 13:00:00+00:00,1.1689070463180542,1.169864296913147,1.1686338186264038,1.1686338186264038
2026-04-09 14:00:00+00:00,1.1683608293533325,1.1691803932189941,1.1678149700164795,1.168770432472229
2026-04-09 15:00:00+00:00,1.168770432472229,1.1709601879119873,1.1680878400802612,1.170823097229004
2026-04-09 16:00:00+00:00,1.170823097229004,1.171783447265625,1.170823097229004,1.1713716983795166
2026-04-09 17:00:00+00:00,1.1715089082717896,1.1726078987121582,1.1713716983795166,1.171783447265625
2026-04-09 18:00:00+00:00,1.171783447265625,1.171783447265625,1.1701380014419556,1.1704120635986328
2026-04-09 19:00:00+00:00,1.1702749729156494,1.1712344884872437,1.1701380014419556,1.1704120635986328
2026-04-09 20:00:00+00:00,1.1702749729156494,1.1704120635986328,1.169864296913147,1.1702749729156494
2026-04-09 21:00:00+00:00,1.1702749729156494,1.1706860065460205,1.1695905923843384,1.1704120635986328
2026-04-09 22:00:00+00:00,1.1704120635986328,1.170548915863037,1.1695905923843384,1.1697274446487427
2026-04-09 23:00:00+00:00,1.1697274446487427,1.1700011491775513,1.1694538593292236,1.1694538593292236
2026-04-10 00:00:00+00:00,1.1694538593292236,1.1694538593292236,1.1689070463180542,1.1690436601638794
2026-04-10 01:00:00+00:00,1.1690436601638794,1.169864296913147,1.1690436601638794,1.1695905923843384
2026-04-10 02:00:00+00:00,1.1697274446487427,1.1697274446487427,1.1690436601638794,1.1694538593292236
2026-04-10 03:00:00+00:00,1.1694538593292236,1.1700011491775513,1.1693171262741089,1.169864296913147
2026-04-10 04:00:00+00:00,1.169864296913147,1.1700011491775513,1.1694538593292236,1.1695905923843384
2026-04-10 05:00:00+00:00,1.1695905923843384,1.1695905923843384,1.1691803932189941,1.1694538593292236
2026-04-10 06:00:00+00:00,1.1693171262741089,1.1695905923843384,1.168770432472229,1.168770432472229
2026-04-10 07:00:00+00:00,1.1689070463180542,1.1693171262741089,1.1682243347167969,1.1682243347167969
2026-04-10 08:00:00+00:00,1.1683608293533325,1.1693171262741089,1.1680878400802612,1.1689070463180542
2026-04-10 09:00:00+00:00,1.1690436601638794,1.1713716983795166,1.1689070463180542,1.1712344884872437
2026-04-10 10:00:00+00:00,1.1713716983795166,1.1719207763671875,1.1709601879119873,1.1716461181640625
2026-04-10 11:00:00+00:00,1.1716461181640625,1.172195553779602,1.1715089082717896,1.171783447265625
2026-04-10 12:00:00+00:00,1.171783447265625,1.1728830337524414,1.1713716983795166,1.172195553779602
2026-04-10 13:00:00+00:00,1.172195553779602,1.17384672164917,1.172195553779602,1.1730204820632935
2026-04-10 14:00:00+00:00,1.1730204820632935,1.1741223335266113,1.1726078987121582,1.1731581687927246
2026-04-10 15:00:00+00:00,1.1731581687927246,1.1741223335266113,1.1726078987121582,1.1726078987121582
2026-04-10 16:00:00+00:00,1.1724703311920166,1.1728830337524414,1.1716461181640625,1.1724703311920166
2026-04-10 17:00:00+00:00,1.172333002090454,1.1728830337524414,1.172333002090454,1.1727453470230103
2026-04-10 18:00:00+00:00,1.1726078987121582,1.17384672164917,1.172333002090454,1.173433542251587
2026-04-10 19:00:00+00:00,1.173433542251587,1.1735711097717285,1.1731581687927246,1.1731581687927246
2026-04-10 20:00:00+00:00,1.1730204820632935,1.173433542251587,1.1727453470230103,1.1727453470230103
2026-04-10 21:00:00+00:00,1.1728830337524414,1.1728830337524414,1.1728830337524414,1.1728830337524414
2026-04-12 23:00:00+00:00,1.1675423383712769,1.1678149700164795,1.1667250394821167,1.1676785945892334
2026-04-13 00:00:00+00:00,1.1679514646530151,1.1689070463180542,1.1674060821533203,1.1689070463180542
2026-04-13 01:00:00+00:00,1.1691803932189941,1.1691803932189941,1.1683608293533325,1.1690436601638794
2026-04-13 02:00:00+00:00,1.1690436601638794,1.1693171262741089,1.1689070463180542,1.1691803932189941
2026-04-13 03:00:00+00:00,1.1691803932189941,1.1691803932189941,1.1689070463180542,1.1691803932189941
2026-04-13 04:00:00+00:00,1.1691803932189941,1.1693171262741089,1.1689070463180542,1.1689070463180542
