open_time,open,high,low,close
2026-04-27 11:00:00+00:00,77850.01,77885.46,77740.39,77844.26
2026-04-27 12:00:00+00:00,77844.25,77867.33,77620.0,77667.36
2026-04-27 13:00:00+00:00,77667.36,77966.8,77571.79,77746.74
2026-04-27 14:00:00+00:00,77746.74,78265.34,77680.0,77815.25
2026-04-27 15:00:00+00:00,77815.26,77827.17,76564.33,76793.09
2026-04-27 16:00:00+00:00,76793.1,76868.01,76546.0,76618.59
2026-04-27 17:00:00+00:00,76618.59,76990.43,76618.59,76743.24
2026-04-27 18:00:00+00:00,76743.23,76890.99,76668.52,76834.06
2026-04-27 19:00:00+00:00,76834.05,76894.7,76459.64,76878.07
2026-04-27 20:00:00+00:00,76878.23,77067.8,76844.16,76960.43
2026-04-27 21:00:00+00:00,76960.43,76981.53,76786.8,76786.81
2026-04-27 22:00:00+00:00,76786.81,77082.78,76763.71,77066.42
2026-04-27 23:00:00+00:00,77066.42,77450.0,77018.56,77371.32
2026-04-28 00:00:00+00:00,77371.32,77478.0,77210.92,77379.62
2026-04-28 01:00:00+00:00,77379.62,77394.1,77038.1,77084.68
2026-04-28 02:00:00+00:00,77084.69,77227.03,76672.56,76890.93
2026-04-28 03:00:00+00:00,76890.92,76890.92,76672.0,76815.18
2026-04-28 04:00:00+00:00,76815.18,76950.0,76701.35,76888.08
2026-04-28 05:00:00+00:00,76888.08,77154.0,76811.01,76885.98
2026-04-28 06:00:00+00:00,76885.97,77027.91,76588.0,76720.0
2026-04-28 07:00:00+00:00,76720.01,76922.22,76424.9,76879.28
2026-04-28 08:00:00+00:00,76879.28,77013.63,76741.12,76858.59
2026-04-28 09:00:00+00:00,76858.59,76863.54,76495.91,76598.0
2026-04-28 10:00:00+00:00,76597.99,76692.19,76484.7,76618.35
2026-04-28 11:00:00+00:00,76618.35,76649.86,76130.1,76229.0
2026-04-28 12:00:00+00:00,76228.99,76421.94,76168.84,76372.05
2026-04-28 13:00:00+00:00,76372.04,76411.72,75924.98,76189.84
2026-04-28 14:00:00+00:00,76189.85,76199.99,75666.6,75949.99
2026-04-28 15:00:00+00:00,75950.0,76085.42,75836.88,76066.38
2026-04-28 16:00:00+00:00,76066.37,76218.06,75881.28,76125.04
2026-04-28 17:00:00+00:00,76125.04,76262.63,75959.05,76187.3
2026-04-28 18:00:00+00:00,76187.3,76280.91,76137.86,76242.18
2026-04-28 19:00:00+00:00,76242.17,76380.83,76066.35,76330.97
2026-04-28 20:00:00+00:00,76330.97,76480.0,76323.71,76463.95
2026-04-28 21:00:00+00:00,76463.95,76481.3,76267.61,76357.15
2026-04-28 22:00:00+00:00,76357.15,76446.26,76218.0,76242.17
2026-04-28 23:00:00+00:00,76242.17,76370.0,76197.02,76342.77
2026-04-29 00:00:00+00:00,76342.78,76557.97,76276.0,76512.0
2026-04-29 01:00:00+00:00,76511.99,76668.02,76187.75,76571.0
2026-04-29 02:00:00+00:00,76571.0,76666.82,76402.72,76531.29
2026-04-29 03:00:00+00:00,76531.29,77127.62,76519.94,76994.78
2026-04-29 04:00:00+00:00,76994.77,77455.71,76880.0,77269.76
2026-04-29 05:00:00+00:00,77269.76,77329.31,77198.07,77288.38
2026-04-29 06:00:00+00:00,77288.39,77337.57,76907.07,77031.06
2026-04-29 07:00:00+00:00,77031.07,77182.91,77031.06,77053.64
2026-04-29 08:00:00+00:00,77053.65,77148.79,76972.32,77046.32
2026-04-29 09:00:00+00:00,77046.31,77800.0,76972.32,77642.0
2026-04-29 10:00:00+00:00,77642.0,77904.93,77559.19,77619.61
2026-04-29 11:00:00+00:00,77619.62,77694.61,77485.81,77590.03
2026-04-29 12:00:00+00:00,77590.04,77596.39,76850.0,77143.68
2026-04-29 13:00:00+00:00,77143.68,77240.0,76425.62,76783.43
2026-04-29 14:00:00+00:00,76783.42,76927.69,76489.99,76570.0
2026-04-29 15:00:00+00:00,76570.0,76634.61,75705.32,75924.25
2026-04-29 16:00:00+00:00,75924.24,76125.47,75696.13,75803.54
2026-04-29 17:00:00+00:00,75803.55,76184.01,75803.55,76184.01
2026-04-29 18:00:00+00:00,76184.0,76274.8,74937.52,75513.91
2026-04-29 19:00:00+00:00,75513.92,75591.83,75302.31,75563.86
2026-04-29 20:00:00+00:00,75563.87,75857.32,75497.43,75676.79
2026-04-29 21:00:00+00:00,75676.79,76088.9,75607.7,75933.93
2026-04-29 22:00:00+00:00,75933.94,76004.14,75818.14,75927.38
2026-04-29 23:00:00+00:00,75927.38,75990.06,75692.33,75780.0
2026-04-30 00:00:00+00:00,75780.0,76344.61,75656.03,76248.74
2026-04-30 01:00:00+00:00,76248.76,76473.26,76178.73,76232.8
2026-04-30 02:00:00+00:00,76232.81,76351.04,75494.7,75704.74
2026-04-30 03:00:00+00:00,75704.74,75994.26,75659.85,75928.1
2026-04-30 04:00:00+00:00,75928.09,75963.92,75414.57,75497.0
2026-04-30 05:00:00+00:00,75497.01,75750.0,75323.65,75600.09
2026-04-30 06:00:00+00:00,75600.09,75867.9,75569.99,75753.53
2026-04-30 07:00:00+00:00,75753.54,76179.91,75718.5,76161.67
2026-04-30 08:00:00+00:00,76161.67,76208.92,76019.57,76058.17
2026-04-30 09:00:00+00:00,76058.17,76339.38,76012.6,76097.19
2026-04-30 10:00:00+00:00,76097.19,76163.52,75974.93,76028.66
2026-04-30 11:00:00+00:00,76028.66,76244.36,75876.29,76059.43
2026-04-30 12:00:00+00:00,76059.42,76511.22,76042.75,76308.48
2026-04-30 13:00:00+00:00,76308.48,76669.14,76116.2,76420.44
2026-04-30 14:00:00+00:00,76420.45,76597.51,76093.81,76301.24
2026-04-30 15:00:00+00:00,76301.25,76653.6,76163.16,76473.6
2026-04-30 16:00:00+00:00,76473.6,76484.6,76228.27,76261.03
2026-04-30 17:00:00+00:00,76261.04,76328.71,76111.0,76250.01
2026-04-30 18:00:00+00:00,76250.0,76468.84,76204.4,76350.0
2026-04-30 19:00:00+00:00,76350.0,76514.8,76308.33,76412.8
2026-04-30 20:00:00+00:00,76412.8,76568.9,76318.31,76492.46
2026-04-30 21:00:00+00:00,76492.45,76535.42,76240.78,76241.78
2026-04-30 22:00:00+00:00,76241.77,76449.16,76206.02,76237.06
2026-04-30 23:00:00+00:00,76237.07,76380.2,76217.96,76346.57
2026-05-01 00:00:00+00:00,76346.58,76591.0,76320.42,76458.05
2026-05-01 01:00:00+00:00,76458.06,76776.21,76449.5,76686.13
2026-05-01 02:00:00+00:00,76686.12,76744.6,76533.74,76592.54
2026-05-01 03:00:00+00:00,76592.54,77453.74,76555.06,77131.08
2026-05-01 04:00:00+00:00,77131.08,77206.38,76653.6,77042.44
2026-05-01 05:00:00+00:00,77042.44,77184.96,77033.91,77165.98
2026-05-01 06:00:00+00:00,77165.99,77179.53,76882.0,76993.48
2026-05-01 07:00:00+00:00,76993.49,77140.36,76957.04,77130.54
2026-05-01 08:00:00+00:00,77130.54,77500.0,77048.0,77377.47
2026-05-01 09:00:00+00:00,77377.48,77391.99,77200.15,77268.55
2026-05-01 10:00:00+00:00,77268.56,77433.72,77146.48,77304.34
2026-05-01 11:00:00+00:00,77303.8,77600.0,77263.66,77463.98
2026-05-01 12:00:00+00:00,77463.98,78170.2,77408.73,77896.01
2026-05-01 13:00:00+00:00,77896.01,78914.12,77896.0,78737.25
2026-05-01 14:00:00+00:00,78737.26,78871.8,78051.86,78358.75
2026-05-01 15:00:00+00:00,78358.74,78735.92,78176.06,78445.89
2026-05-01 16:00:00+00:00,78445.88,78683.23,78167.53,78214.36
2026-05-01 17:00:00+00:00,78214.36,78584.61,78131.02,78552.94
2026-05-01 18:00:00+00:00,78552.93,78623.37,78375.53,78423.9
2026-05-01 19:00:00+00:00,78423.91,78540.0,78313.16,78360.0
2026-05-01 20:00:00+00:00,78360.01,78422.81,77752.0,77880.18
2026-05-01 21:00:00+00:00,77880.18,78200.0,77857.97,78199.99
2026-05-01 22:00:00+00:00,78200.0,78411.13,78144.7,78153.38
2026-05-01 23:00:00+00:00,78153.37,78249.6,78043.28,78231.13
2026-05-02 00:00:00+00:00,78231.13,78393.39,78166.48,78341.75
2026-05-02 01:00:00+00:00,78341.75,78441.31,78294.19,78355.0
2026-05-02 02:00:00+00:00,78355.0,78513.7,78260.95,78353.93
2026-05-02 03:00:00+00:00,78353.93,78514.82,78237.25,78400.0
2026-05-02 04:00:00+00:00,78399.99,78448.99,78123.53,78175.5
2026-05-02 05:00:00+00:00,78175.5,78235.25,78040.0,78174.0
2026-05-02 06:00:00+00:00,78174.0,78363.21,78148.24,78327.8
2026-05-02 07:00:00+00:00,78327.8,78342.18,78207.2,78220.0
2026-05-02 08:00:00+00:00,78220.0,78356.51,78165.3,78315.37
2026-05-02 09:00:00+00:00,78315.36,78394.0,78220.0,78293.57
2026-05-02 10:00:00+00:00,78293.57,78311.97,78225.22,78249.3
2026-05-02 11:00:00+00:00,78249.31,78249.31,78094.43,78143.08
2026-05-02 12:00:00+00:00,78143.09,78262.37,78108.41,78211.24
2026-05-02 13:00:00+00:00,78211.24,78423.85,78211.24,78367.06
